fips,r,pop,x,y,xInitial,yInitial,dem,rep,index,vy,vx
33015,1.867150690060824,303251,468.35658553646454,97.2853917680248,524.4321928526576,118.36108803858929,44.7,50.5,1741,-0.0026187570956229954,-0.01228479689477823
33017,1.3641948225068905,127428,460.83274571374733,94.41625915466868,524.0083784386637,114.61108202809305,51.3,42.8,1742,-0.0049888226799379085,-0.012066146720840085
33019,1.122693163666049,43004,449.1728184101009,97.14667755298971,513.650118474579,116.46365320121117,46.1,48.8,1743,-0.00624982079195485,-0.011723742446793755
34001,1.774868359038774,270991,457.1260018837067,159.8531956895215,503.61269465626174,168.1842061774471,51.5,45.2,1744,-0.0045958584053173495,-0.004359737245949105
34003,3.6861939106721553,939151,425.0875470795288,100.55594027154963,504.503840992048,149.1271565443953,54.4,42.5,1745,-0.01052852904957263,-0.013471339027576822
34005,2.284889860741017,449284,452.512186649459,168.32539612287644,502.23056336018044,163.3589233329709,55.5,40.7,1746,-0.0025691810055304145,-0.007662781283397595
34007,2.4590019611746214,510150,452.5749321394301,162.42676026201644,499.7271622772888,164.85487572336626,64.5,32.2,1747,-0.006154160282609129,-0.005272222619399831
34009,1.2698013829822283,94430,454.66603616665753,156.57228640538926,502.7067239840003,173.23753430074265,38.5,58.3,1748,-0.004426275171791312,-0.007546926757895294
34011,1.439625473056191,153797,447.78750582520365,161.3927725832956,499.5453509013996,170.8857172811306,51,45.6,1749,-0.004020848818928356,-0.005725223068586887
34013,3.2793135040514696,796914,410.5452787751683,123.26934631654684,503.455338966249,151.54713267824008,77,20.6,1750,-0.012799110285454817,-0.01436058420872759
34015,1.8359102890350394,292330,445.11795698377904,155.62352380048162,498.2897165578023,166.20469142079747,47.9,48.3,1751,-0.006362517018414736,-0.007292886452943697
34017,2.939101789520056,677983,419.789443392064,144.96697866271288,505.1086331311784,151.86696397894968,74.4,22.6,1752,-0.00885518924285589,-0.009033674798005703
34019,1.3563225046218106,124676,422.0468069651213,128.3542223942557,498.104577980374,155.57969546909942,40.7,54.6,1753,-0.008740340668660895,-0.012051081330593186
34021,2.0610179603034267,371023,445.11112600684305,136.53392859159365,500.74761510686983,158.55422068425383,66.3,30.1,1754,-0.006713723475577695,-0.005080404434664507
34023,3.394191561444976,837073,435.7499538044444,151.8232376304182,502.97773950766793,156.0557016176257,58.3,38.5,1755,-0.007902705768726394,-0.008296246501413264
34025,2.7899596973781895,625846,457.99422493391467,165.52695169518566,505.69663603639844,157.35365331369866,43.6,53,1756,-0.0015147748735211707,-0.007880052632799672
34027,2.425455932163599,498423,434.250888674954,130.82576343123256,500.5661833792477,151.31288976131907,45.9,50.3,1757,-0.007722246861571842,-0.01169904889406611
34029,2.6945621940535043,592497,460.73949340829574,155.75787754706775,505.8792421742221,162.64340613726307,31.5,65.5,1758,-0.005264158972809592,-0.004986743968897779
34031,2.452694380892426,507945,440.16286150833514,119.55123158760694,502.28391775041626,148.70110552874883,59.5,37.8,1759,-0.007129592960884473,-0.009115480552203405
34033,1.1811405470337653,63436,440.4316039364964,155.0003747761014,496.73893641870546,168.4079816960617,40.2,55.6,1760,-0.005820272467017203,-0.00468714570574066
34035,1.9543983991796248,333751,449.87455133599764,134.98735723388143,500.72414417339553,154.98149189615162,54.3,41.9,1761,-0.005119926205420211,-0.004449180928255208
34037,1.4073724264885032,142522,430.92658543010464,119.96793770887558,498.5124830004171,148.2589971400522,32.6,62.9,1762,-0.007472732503183518,-0.012612249798941991
34039,2.589101168083575,555630,429.7213437508964,142.24665465561344,503.2514825623824,153.2056269947526,66.2,30.8,1763,-0.009576934299643807,-0.008351908672723124
34041,1.3046632790815997,106617,434.6151160376748,136.06580885670212,496.4506867342936,152.31127898514023,35,60.6,1764,-0.003446059371883661,-0.010839455775221564
35001,2.9361553914744043,676953,176.19219174362553,210.1316107573867,200.09388045121983,239.0534204408628,52.6,34.7,1765,-0.006562219019483493,-0.005464036919837233
35003,1.009711671228142,3508,159.53539423658538,220.92984011653584,181.28929885556386,251.0553598632955,21,71.7,1766,-0.006868428947927474,-0.004959753374263955
35005,1.186421178870923,65282,193.5445986639255,230.56091581193155,219.9359255478505,261.99970840988743,27.4,63.8,1767,-0.007167846894688507,-0.006017056471308305
35006,1.0783055340792806,27487,164.38353281940854,210.29789245418556,186.79851923039325,238.97366259229221,46.6,39.8,1768,-0.006537895159198809,-0.005110475863214573
35007,1.0347274488099096,12253,195.232064522198,195.31923225177354,221.85349063585346,221.95254437031303,40.1,48.7,1769,-0.006072227582192694,-0.006069517647867725
35009,1.14350674830698,50280,204.54607063114224,218.31131621737927,232.4375346663771,248.07977965436294,24.5,66.9,1770,-0.006787022355950943,-0.006359078302716802
35011,1.0048057754531012,1793,195.09788510555953,219.93621353115375,221.70101480138658,249.92624448516784,21.2,68.3,1771,-0.0068375383556975216,-0.006065346179726664
35013,1.6124331487239543,214207,171.34061009884326,239.2868316623769,194.70424866496808,271.915471454005,54.1,36.1,1772,-0.007439124568147033,-0.00532676258552349
35015,1.1645062706886562,57621,194.14264295138196,240.4285539269945,220.6155178732798,273.2128765209543,25.6,67.2,1773,-0.0074746192674989016,-0.006035648910853554
35017,1.0805739745163696,28280,157.98375728894055,233.4954260552577,179.52608401748392,265.3343621840093,49.2,41.5,1774,-0.0072590771019462475,-0.004911514946524832
35019,1.0121946552122443,4376,192.25361775568325,214.03666194023626,218.46890924835688,243.2222426766815,53.1,32.6,1775,-0.0066541287678144375,-0.005976921509744417
35021,1.001579040506019,665,201.46210245437712,204.02806988761773,228.9330431951645,231.84890045106943,29.6,59,1776,-0.006342974315586791,-0.006263201637579092
35023,1.0119829722458575,4302,153.5347553679497,241.98022795730293,174.47042572470787,274.9761334982107,42.4,49.3,1777,-0.007522858848091076,-0.004773201110931597
35025,1.1991993925310438,69749,202.45805280234828,237.4521981171107,230.06479919917027,269.83067120845584,22.3,70.8,1778,-0.007382088134569305,-0.006294164472645172
35027,1.0552549753881562,19429,185.2571615076451,225.65205102553688,210.518431213373,256.4214813364489,26.2,66.4,1779,-0.0070152365049713445,-0.005759410545170391
35028,1.0515877110245397,18147,180.17343292148814,201.9153949525211,204.74149628701042,229.4481456873624,52.1,31.9,1780,-0.006277293927305497,-0.0056013638613627665
35029,1.0696179507155494,24450,162.91587979676726,240.09285315530616,185.1307401854291,272.8314003111398,44,48,1781,-0.007464182755632104,-0.005064848389348186
35031,1.2140000366943446,74923,163.0673839575729,203.11267877361027,185.30290312906664,230.80868856560573,63.3,23.5,1782,-0.0063145159650859805,-0.005069558461845682
35033,1.0125608095324805,4504,192.1927259437667,201.90534970501488,218.39971435940322,229.43673069142397,63.1,27.2,1783,-0.006276981633281637,-0.0059750284604241505
35035,1.1867873331911591,65410,181.04465367730083,237.7565998518008,205.7315148388529,270.1765805116325,30.7,59.8,1784,-0.007391551599012322,-0.005628449011363793
35037,1.0236055113327327,8365,203.23695167213438,212.40086828134125,230.94990705036884,241.36339569847627,28.6,62.1,1785,-0.0066032740144969845,-0.006318379452124291
35039,1.1142144026880778,40040,177.64065992775792,194.6506824108569,201.8633597932821,221.19283250518265,64.5,24.2,1786,-0.006051443214277241,-0.005522623156442648
35041,1.0542623539106406,19082,202.87959796136323,224.17566305793235,230.54382535308076,254.7437762681369,24.6,66,1787,-0.006969337472727815,-0.006307269777802274
35043,1.4059507179169608,142025,175.01402807776833,203.35723470272535,198.8785660507085,231.0865916173545,45.2,42.4,1788,-0.006322118899221249,-0.005440964498542471
35045,1.3288695123459702,115079,163.78804491559615,192.94356950111793,186.12183187160534,219.2529413358606,28.2,61.3,1789,-0.005998371235768377,-0.005091962898399462
35047,1.0790864725904097,27760,192.7010381609398,207.46611022330825,218.97733894165964,235.75574460234407,67.9,21.5,1790,-0.006449858635755327,-0.005990831243539258
35049,1.4249049251504418,148651,182.70043459465288,206.0737557247362,207.6130744952634,234.17353162689506,71.2,20.2,1791,-0.006406572097645649,-0.005679925143235195
35051,1.0316895121841994,11191,169.122456903613,230.6605002495078,192.18363285151926,262.1128719680527,31.1,58.4,1792,-0.007170942848740938,-0.005257803011710277
35053,1.0483838607224722,17027,172.42086946350742,221.53932176155098,195.9318098825856,251.74794911986055,48.4,38.3,1793,-0.006887376960435174,-0.005360346481151238
35055,1.0942618528158272,33065,186.7016465737403,194.8937253050391,212.1598831688645,221.4690162077959,69.9,17.9,1794,-0.006058999110072525,-0.005804317756607215
35057,1.0434493591411629,15302,182.74637034133158,215.66315265847223,207.66527394196092,245.07051818516697,28.3,59.1,1795,-0.006704694304487865,-0.005681353227427292
35059,1.0116425631512629,4183,205.04319829916992,197.51329810114174,233.00244959832497,224.44578833901505,18.8,71.9,1796,-0.006140438310926805,-0.006374533372362876
35061,1.2160110248750173,75626,174.04065498036312,214.8129171808953,198.2676610604192,243.0269024240045,39.5,48.1,1797,-0.006560003836907136,-0.0054650550216915434
36001,1.8831556386680268,308846,431.4952766992625,105.26732625234501,500.79364753570457,129.4010890349474,59.5,35.2,1798,-0.009786412415382898,-0.01237684327410901
36003,1.1343443085591924,47077,405.3805162758825,121.63411729126224,466.160752634612,141.07743968341242,26.1,68.4,1799,-0.011823208700395464,-0.01498803167067409
36005,5.163881184501335,1455720,439.24825890590176,107.4156570187797,506.7910403385463,149.98441408206799,88.7,9.59,1800,-0.007280555071719228,-0.013030298789581386
36007,1.5584454105534906,195334,426.44254857939796,114.99416959520047,485.71238308352065,138.17905210178935,45.3,49,1801,-0.009515961598888279,-0.01236328257738715
36009,1.2218780757406784,77677,402.38594688821706,123.14474368568843,460.3864134972169,142.2000914815028,30,64.4,1802,-0.014352344977944121,-0.016202598330039623
36011,1.222404422576018,77861,415.66471681679957,109.3894711619706,477.05058134056696,129.37244739556297,40.5,53.7,1803,-0.011095997567170003,-0.014726825736534542
36013,1.3701333878882227,129504,398.5213333939141,122.53992729853549,453.8360915078867,142.63930297388146,34.9,59.5,1804,-0.015783643005052205,-0.013602818662968206
36015,1.2466077952597614,86322,417.0896275465723,117.56691623572962,477.65925604562887,139.95774523452076,37.3,57.3,1805,-0.008984301584925972,-0.010371892270485494
36017,1.1386409006607152,48579,428.20351492075065,111.75855711324948,486.83513672016545,133.8112081422505,32.8,60.8,1806,-0.010109228066982416,-0.01288602960918423
36019,1.231592607549447,81073,436.8813796028449,90.18043402292076,496.9553002094334,103.01792975470778,47.3,46.4,1807,-0.00691398700585378,-0.015713557209101402
36021,1.1741407062398732,60989,445.1940585675685,103.11986656993116,504.78969308404595,132.75492317776207,48.1,46.8,1808,-0.005728432842867483,-0.011880095209428721
36023,1.1371848651216507,48070,424.952912422927,111.54937334994095,482.44398658400553,133.44770415299308,43.2,49.9,1809,-0.014067298778265692,-0.012592237902537787
36025,1.129898966265074,45523,430.9188248631204,113.54150637693624,493.2110179881654,136.12451688183376,32.7,61.9,1810,-0.009529211097813134,-0.013396436843983875
36027,1.8420405133183702,294473,445.4535558997432,119.42149237585318,505.20818346079386,138.88848679853845,47.3,48.3,1811,-0.005765558073008597,-0.009065056680912849
36029,3.63440309842311,921046,401.5203630447098,117.3621477297688,458.4023413605869,136.21512125987704,50.1,45.3,1812,-0.015029204576234613,-0.012020133333764097
36031,1.1086705974332502,38102,437.54742500945736,93.45008237824946,498.17655431886374,110.83380935368132,44.8,48.2,1813,-0.00742118801393785,-0.012919595843185328
36033,1.1438757632078431,50409,433.2212554842116,93.37524877822516,492.29437788325663,106.10769768346677,43,50.4,1814,-0.0029029182358978633,-0.01346830020994766
36035,1.1536560883710296,53828,430.87184268773944,101.28055593516851,495.4209732875777,124.00104299929865,29.6,65.2,1815,-0.009649434014792931,-0.013419178727818143
36037,1.1669692306083705,58482,405.81619387013836,113.46428588009536,462.9664048063461,132.26260133121173,28.3,65.3,1816,-0.01703460475855658,-0.013791534397210045
36039,1.1355772188093631,47508,433.9926695063921,112.45385570254875,500.1110141596355,133.36770960317654,33.7,61.1,1817,-0.006873416580109336,-0.012465284773268862
36041,1.0126695115963007,4542,433.4854249224477,98.2084704628708,493.24702339383157,117.67021120683364,27.9,66.7,1818,-0.007172472111891037,-0.013057054636442888
36043,1.178786289177871,62613,430.3153409455247,97.91126348571125,490.41188780602283,120.78674870568477,30,64.5,1819,-0.009544344005461308,-0.012896730337086508
36045,1.3258001093333642,114006,419.27599811697377,102.31330490044591,479.0576338764981,116.57380922418815,35.8,58.2,1820,-0.003180791081751737,-0.013034759818423006
36047,8.520572309461162,2629150,453.6184879624669,145.8346879972496,506.523639527706,152.75219959884748,79.7,17.9,1821,-0.004612153681853107,-0.005949418194346279
36049,1.0765262529293826,26865,422.469063404806,95.4254473248995,484.83638583179123,117.94579276743298,27.4,67,1822,-0.009142639585684339,-0.01628012858199023
36051,1.1834890837284058,64257,408.15304961885073,115.84433500695503,467.2981021397633,134.85263515778615,33.4,61.2,1823,-0.013376000668452117,-0.017127809918799374
36053,1.2037191099214604,71329,424.704712658991,108.22779910836688,485.2249860702135,128.87458210410875,38.5,54.3,1824,-0.013814336117167153,-0.015231858343945463
36055,3.1386101247587987,747727,409.1407583965789,109.08383360652601,466.4829985852949,125.78856247428803,54.3,40.2,1825,-0.006219832058240693,-0.015380424554361425
36057,1.1406347253576268,49276,427.1990153821045,106.00025355486156,495.9134151304865,126.59463346790369,34.1,60.6,1826,-0.010758790679721705,-0.012514708864608946
36059,4.8943572778399105,1361500,479.82618861670403,129.81487253776922,509.4828294706372,150.84940217350288,51.2,45.9,1827,-0.007479022387118001,-0.0076569207480635835
36061,5.701710390477146,1643734,444.0249703069117,127.84313305451327,505.9497972466927,151.09710081712097,87.1,9.96,1828,-0.006050933194116592,-0.01096656403825097
36063,1.6054275867688084,211758,400.44676908639707,111.21514182700851,456.72294435031233,127.73184851645135,38.2,57.2,1829,-0.013989861570154579,-0.017985278204634494
36065,1.6610143895096787,231190,421.64276023382064,105.86524910531087,486.3405623853139,124.44743463451289,36.6,57.8,1830,-0.012133478978918687,-0.016428810328736103
36067,2.3332622791409814,466194,420.0527476652386,110.58923842126005,480.3468459154068,128.70765878370185,53.6,40.7,1831,-0.011321232624368611,-0.014473759828255111
36069,1.3138486034744021,109828,413.58622150666145,112.22865505197436,471.07102038958436,132.49192647974075,42.4,51,1832,-0.0094160488628777,-0.012983286416906093
36071,2.0844375338954144,379210,433.9492476554985,116.67346985590986,501.20364753464463,144.2908584201635,44.7,51.2,1833,-0.006958385794434733,-0.011615860873477577
36073,1.1179503209867385,41346,404.12780426129575,110.65571418115266,461.49937905577167,126.27408402082233,25.8,69.2,1834,-0.014626156367445749,-0.01808012834052277
36075,1.340048661435684,118987,417.67973284936244,106.46267772594472,479.077734857629,123.26596552239516,35.3,58.6,1835,-0.0123467625869874,-0.016351496795306064
36077,1.1715890683207268,60097,429.2295038042773,108.61702574912337,491.4933363142907,131.01785005399563,40.3,53.3,1836,-0.01020327931863857,-0.01322791218838744
36079,1.2825881783842297,98900,451.35116863738324,131.01644404947638,506.10797868960424,142.81378592789446,39.2,57.1,1837,-0.0073378858496724545,-0.01042199936054202
36081,7.673565828174588,2333054,468.6893726433005,137.56463869790326,507.46628152077017,152.23227365762148,75.4,22,1838,-0.006033186725391164,-0.006653987943168868
36083,1.4575698953283958,160070,442.6036998126384,100.57654643159555,504.44279037275254,126.98693304801554,45.5,48.3,1839,-0.006432045146872012,-0.011213819170416792
36085,2.3613560414772357,476015,450.0783052694681,157.17446777545985,505.0571114427231,153.99950674762,40.4,57.1,1840,-0.0051151582779296375,-0.007679972553154658
36087,1.934457291629882,326780,442.64606642545596,114.77136767654768,504.39454533166906,146.67649524269592,51.1,46.1,1841,-0.008196377178454601,-0.01120448910492552
36089,1.3144493254060396,110038,427.98862124864513,95.30577424121601,486.11625219188363,108.85121719313486,41.6,52.4,1842,-0.009984546114398413,-0.012406372524816887
36091,1.649180167456417,227053,438.11487384805895,99.69173782373545,500.3561648981197,122.9649936806793,44.7,49,1843,-0.007312661005263243,-0.013641714263050681
36093,1.4417880720100866,154553,434.4582995915289,101.5190319134728,499.54310801512094,126.80044580926256,50,44.2,1844,-0.00699971740223113,-0.013556642846023948
36095,1.0892615578801006,31317,432.3094684803339,109.7126496323871,496.7448843202048,130.30794664025086,29.8,64.4,1845,-0.005452668691403526,-0.01468705998370963
36097,1.0514504031544512,18099,414.26735289368264,115.86320502564543,475.32421423620593,137.11451035996458,32.7,61.4,1846,-0.007470732269056599,-0.011338327632027466
36099,1.0991591668489875,34777,416.72302235276385,113.52616018646825,475.41037193195297,132.54859062259266,40.6,52.7,1847,-0.009095898539740832,-0.012842899122364443
36101,1.2769814403556117,96940,411.56904595338995,117.81937389475321,471.76424675821113,139.74937057973932,29.2,65.3,1848,-0.013277649716795108,-0.015517166170397166
36103,5.269330768148756,1492583,464.0455724451463,124.41839385926116,516.8415418623235,146.33151000589288,44.2,52.4,1849,-0.004854811222524245,-0.01001407850210308
36105,1.2136510458578693,74801,435.62633920752364,120.61107455618833,496.2745065283742,141.40932935559096,41.4,55.1,1850,-0.007834187641765427,-0.00940878178305115
36107,1.1391586657541743,48760,422.8939017040003,114.06448924788198,481.5621648847674,138.8603475085214,33.3,60.9,1851,-0.01345497320437833,-0.012155086959087473
36109,1.2996687053071267,104871,419.6474320687351,115.19591049970833,479.320326441113,135.8713307146511,67.7,25.5,1852,-0.011042026356755797,-0.011297668952657438
36111,1.5123643172356296,179225,438.20571630217546,115.00950112627848,500.04470025612596,137.67488806381846,51.8,42.7,1853,-0.006785680185063717,-0.011131170635883748
36113,1.1843758637227282,64567,436.12082600253405,96.4133893831075,499.2312708039159,117.56628002037007,41.2,51.8,1854,-0.0075096251903904055,-0.013212781845194792
36115,1.1764606371282453,61800,439.46352175100037,96.11854336456996,503.34929611018,119.64324263663661,36.7,57,1855,-0.007253037321128212,-0.013121483382023182
36117,1.2594117541455239,90798,413.8903843022086,106.39965164788457,471.7036463332932,124.82312502988486,33.8,59.9,1856,-0.010007783264147755,-0.016834462801713943
36119,3.78743271963686,974542,453.9916406275306,124.60053536973767,506.8761642638707,146.11392908581496,64.9,32.1,1857,-0.003374392124844604,-0.01000476180060928
36121,1.116362698738839,40791,407.2480344700399,119.00969789854301,463.33823902154467,135.93863466614107,22,72.9,1858,-0.012564534957184183,-0.014861211035151997
36123,1.0709710053520478,24923,411.09560526595664,114.50724594713955,473.3382820963153,134.77598956688826,35.8,57.7,1859,-0.013095988889178936,-0.016534079362909463
37001,1.4564771535289407,159688,415.1740052056341,200.04201208734156,467.3190215684038,218.65351715782413,42.2,55.2,1860,0.0018494863055315122,-0.007527694109007357
37003,1.1067425660907562,37428,396.62102321444917,197.2960417335941,450.3900919750939,222.99056659918352,20.8,76.7,1861,0.0015360655741101603,-0.012233865174729847
37005,1.030708333029191,10848,397.9070142457928,192.22659255240396,449.73547720103113,215.99779264238657,24.9,72.6,1862,0.0012770980309588314,-0.008665298807315949
37007,1.0724728101811418,25448,411.33631466562366,209.38141075245807,462.659361386387,232.80431024166194,55.6,43.1,1863,0.003101954517825426,-0.0073828316252572005
37009,1.0766950271863664,26924,394.3084986214843,191.2181384048116,446.3117224626135,217.19320596164494,26.4,71,1864,-0.001067099740368641,-0.010372195239097172
37011,1.049782684649,17516,390.46170504335066,198.15162806305509,442.91461989098116,222.24064400238512,20.7,77.2,1865,0.005012483633115599,-0.010979189577225844
37013,1.1356287092606465,47526,439.1014982708093,198.5267786401469,493.2944511820479,220.7318880775735,36.8,61.3,1866,0.0009038739090300264,-0.004041012533728624
37015,1.0564707221545657,19854,436.69012525954304,193.41299750835094,490.7112536132188,213.97289194850958,62.2,37,1867,-0.0002538544007016516,-0.006482427344082382
37017,1.0961956053195752,33741,425.6063694602502,210.50549816510582,478.87046155752023,234.72289261752064,44.5,54,1868,0.001056518611886706,-0.005217184091424735
37019,1.3628360467091387,126953,426.2459647858046,213.90453215934247,483.19436824047483,240.84340236023655,34.3,63.1,1869,0.0017528171955685475,-0.006796541941316917
37021,1.732237125956889,256088,386.0084898392557,203.27241397074522,437.81568777315834,228.76030026613495,55.7,41.1,1870,0.003653798228489945,-0.013404318158692962
37023,1.2538422036650547,88851,393.6605311770999,203.65394139770189,445.5903867778304,225.91185987677818,29,68.3,1871,0.002545500266784107,-0.010183803400159631
37025,1.576341202955039,201590,407.9008345882897,202.6011075717314,457.4993080674447,228.50505888388557,38.5,58.4,1872,0.0018398860712656297,-0.008546358210389437
37027,1.2326681858651412,81449,393.3815555806392,196.90061652189397,446.90524036722536,223.0713635522563,23.5,74.1,1873,-0.001518293545693844,-0.012811936772036939
37029,1.0294782833596474,10418,446.6102111223427,184.59695212470442,497.6571029194452,208.99309071826798,25.6,71.4,1874,-0.0021557854930968155,-0.0033020542411887413
37031,1.196742153772583,68890,440.76213887116063,204.66476281741632,497.9015475993891,227.63391793001415,26.5,71,1875,0.00301049291048913,-0.010078580581401517
37033,1.065212656550207,22910,412.49218002931985,191.67068597948125,467.2130802699544,214.27505020445295,43.2,54.7,1876,-0.0010199151176627727,-0.00333872503759861
37035,1.447240338684855,156459,394.89522143982276,200.2250603615855,450.52722591215786,226.18600908329415,29.6,67.6,1877,0.00006229918712244205,-0.01598786126008319
37037,1.2063336806143976,72243,417.47323914516045,202.85681432124824,469.478395228212,222.49034192029956,53.6,43.5,1878,0.0003912205644874831,-0.004982306650749811
37039,1.0795012567813023,27905,372.0080936126601,208.26669812817207,423.61099337832246,236.55430650991104,20.2,77.2,1879,0.004160964055218424,-0.016004097412825307
37041,1.0408204855450915,14383,439.6119060092984,192.40978010911732,494.0001879712148,212.46840416509895,41.7,56,1880,-0.001430272223189184,-0.006669314599490557
37043,1.0308999919311899,10915,375.06901522326524,208.471122532648,426.7792236692986,237.1830530665939,22.9,74.6,1881,0.001984955002388156,-0.014913902862957792
37045,1.2775649988034883,97144,392.0608078749689,206.67710222985266,447.806378490543,230.70597672909912,33.7,64.3,1882,0.003081090051933494,-0.010576163764556955
37047,1.1613138627090962,56505,422.9434510249518,212.70115587682747,478.6619720414754,238.91324501435162,38.3,60.3,1883,0.002831065298255,-0.007019654590132796
37049,1.2955895173332443,103445,436.42487020151583,200.67032662991974,491.85755741949936,225.60304441302702,37.8,59.6,1884,-0.0008659144376167832,-0.005474327571911579
37051,1.9354499131073974,327127,421.9916889944666,208.72997574838678,475.0187230224691,229.69200630806176,56.6,40.6,1885,0.0022170569978385455,-0.005851170393530241
37053,1.0735054797874333,25809,446.7101825058668,187.6907143207276,499.6897642396873,208.18394874511853,23.1,73,1886,-0.00210126585380094,-0.004132788824377354
37055,1.1025546760530538,35964,445.7473471635201,192.793538502296,503.33969181907173,217.05858238431466,37.2,59.3,1887,-0.005058047114805494,-0.006289852690823774
37057,1.4714608748523594,164926,406.48973116659994,198.87601999008248,460.04210149051227,222.99411914983375,24,73.4,1888,0.0011492022313641006,-0.009269444459295935
37059,1.1198583282648447,42013,401.4549714897141,196.84104502477712,456.5189841130144,221.90095826029324,24.4,72.6,1889,-0.002271023009526883,-0.007996209515822925
37061,1.1683623333736446,58969,427.9446539355411,204.65986422791542,484.01312506312496,229.45686361020336,39.7,58.9,1890,0.00006157867262252762,-0.006221108767464327
37063,1.8756208692969147,306212,416.7291741039659,192.33305192546317,472.3601122446189,217.817167761394,78.9,18.5,1891,0.0001976101937252725,-0.006409744093988743
37065,1.152197192251338,53318,430.5460072178192,196.09862758158516,484.9091709833987,216.94456418603534,65.5,33.3,1892,-0.00047096437725670736,-0.005811506424659515
37067,2.0624139236493275,371511,404.9429395545956,194.61390841033517,458.8662525287633,218.9835640514322,53.6,43.3,1893,0.0001521591801082825,-0.006504741348828227
37069,1.1847706238492328,64705,423.67495134193496,192.30932832712367,477.9670288360175,216.13010957306346,42.8,54.5,1894,0.00031612793867835404,-0.005500920640156829
37071,1.6203226300927953,216965,395.8981357994835,206.74862210528647,451.5938607447308,230.63314475593273,32.6,64.7,1895,0.002527834349583313,-0.010469984681460794
37073,1.032510498824104,11478,438.0972130930585,189.76144674020318,492.25701360718807,208.86357166566586,44.5,53.5,1896,-0.0035663090761342536,-0.0036729608681616652
37075,1.0241576033937139,8558,376.1925660115808,205.64848271422233,425.54140827211586,233.6757865131176,18.5,79.6,1897,0.0019366965319495442,-0.013400311268213323
37077,1.168539689372509,59031,420.5723890776171,191.17176431175483,473.8918633160944,214.23539879213126,47.6,50.1,1898,0.00027648031979413904,-0.006117753530216818
37079,1.0602295250982412,21168,430.1950525038641,199.5275130161889,485.17644506426865,222.35822118008332,44.5,54.3,1899,0.0006178907195622279,-0.004811605019970076
37081,2.490983252582759,521330,410.3364631782542,195.82499748957997,463.4931186772609,218.8562881783244,58.6,38.6,1900,0.003241273082320431,-0.006682104110219964
37083,1.1477575711184733,51766,429.46474311398754,192.99303542728208,483.7119088308623,212.97738319439867,62.8,35.9,1901,-0.0010543040504351498,-0.004518042412775233
37085,1.3740724074113895,130881,420.51471101736655,204.67787453399103,473.89687291486416,225.9074307940191,36.5,60.6,1902,0.002240166339442498,-0.005641354082130054
37087,1.1732625079874315,60682,382.3083952384353,204.2633714514709,433.59121485275654,230.00371265381557,34.5,62.4,1903,0.005498540771455171,-0.013290335164155752
37089,1.326380807200614,114209,387.74821608570727,206.80251066714752,438.78764265111397,232.02000230682074,34.6,62.5,1904,0.003544008328098637,-0.010960344994660644
37091,1.06871972839872,24136,433.56427609293274,194.6837746947103,489.78593673490695,210.35816248826683,68.1,30.5,1905,-0.0018064153613622368,-0.004485885861022341
37093,1.1520369997362347,53262,417.93447320103894,209.04798403014712,471.057153120584,230.8194092354533,53.8,43,1906,0.002771318446365605,-0.006505215438184193
37095,1.0154585777074754,5517,442.9314544692929,195.42692896868894,500.12871764841384,220.2431705155699,42,56,1907,-0.002759317157774572,-0.010718926945719416
37097,1.4943169140608585,172916,398.98173118823206,199.9312844104738,453.54691269952923,223.919677452406,30.2,67,1908,0.0024379490879465463,-0.01128385616966907
37099,1.1205105406477656,42241,381.2966743243288,207.363225760617,432.50115081312606,233.5201467512096,42,53.9,1909,0.006357458781263875,-0.013083793082079792
37101,1.5473349153988212,191450,424.33659189282633,203.82331566783049,478.4651229330178,223.2479007823199,33.2,63.9,1910,0.00035918940752300963,-0.005770043952377492
37103,1.0278391706604646,9845,433.8110714339048,202.71603299644462,489.40324031976206,227.175438546841,40.5,58.3,1911,-0.0008411464172779125,-0.005543213107145862
37105,1.170213129039214,59616,416.4638741354838,206.08336307759993,470.74229749767244,225.13131084329393,42,55.2,1912,0.0009873436989697106,-0.002692965086754937
37107,1.1636080483718265,57307,430.6173411611467,202.70129562829132,486.1661986756216,225.2274641809056,46,52.3,1913,0.0009577420239292203,-0.005510156276532466
37109,1.2318643627089974,81168,397.1186749534154,203.14394264224134,450.7547687977277,228.33840867692282,24.9,72.6,1914,-0.000040879649105228165,-0.015922441470306206
37111,1.128617426144247,45075,391.4657121943004,201.12373527185548,442.3836546799762,227.18908294897682,23.7,74.2,1915,0.00551697646219904,-0.01398234457349583
37113,1.0980120740176222,34376,378.1417951436144,207.9774243923394,429.8646823540277,235.53538006061598,27.9,69.4,1916,0.004933280663303029,-0.01425740119091232
37115,1.0607215449660587,21340,382.8665281222844,201.15445725851947,435.60126480544415,225.90251831035607,35.5,61.4,1917,0.0044505417613062105,-0.013291839857468032
37117,1.0659621286744405,23172,436.62279518504835,196.5179334650233,489.80395687695614,216.92729517374016,49,49.5,1918,0.00017082040983886163,-0.003797624649643961
37119,4.017117319908201,1054835,402.5267714732183,206.3796924648039,455.03744000419454,230.66538990269618,63.2,33.4,1919,-0.0005700688932886004,-0.01070592801709332
37121,1.042945896950838,15126,387.5708496832241,197.4601615543604,440.6678577204856,223.3183017970756,19.9,78.3,1920,0.0029048653067527846,-0.011487057435182472
